Driver,NumVoltas,MediaTempo,DesvioPadrao,MelhorVolta,PiorVolta,MedianaTempo,RangeTempo,Year,GrandPrix,RaceDate,VoltasCompletadasDadosBrutos,Concluiu,NumParadasBox,VoltaPrimeiroPit,DuracaoMediaStint,PropVoltasMacios,PropVoltasMedios,PropVoltasDuros
ALB,46,95.02126086956522,1.5816558473080202,92.307,100.318,95.3205,8.010999999999996,2024,Arabia Saudita,2024-03-09,50.0,True,1,8.0,25.0,0.0,0.14,0.86
ALO,46,93.76917391304347,1.0352022519370117,92.387,97.296,93.7615,4.909000000000006,2024,Arabia Saudita,2024-03-09,50.0,True,1,8.0,25.0,0.0,0.14,0.86
BEA,46,94.03169565217392,1.415408364623913,92.186,98.427,93.7795,6.241,2024,Arabia Saudita,2024-03-09,50.0,True,1,8.0,25.0,0.14,0.0,0.86
BOT,43,95.27153488372096,1.6944986665373898,92.706,100.082,95.447,7.375999999999991,2024,Arabia Saudita,2024-03-09,49.0,True,2,8.0,16.333333333333332,0.4285714285714285,0.0,0.5714285714285714
HAM,44,93.71277272727274,1.1115026465071485,91.746,95.672,93.7175,3.926000000000002,2024,Arabia Saudita,2024-03-09,50.0,True,1,37.0,25.0,0.28,0.72,0.0
HUL,44,94.4265,1.4916606868357156,92.366,97.836,94.6495,5.469999999999999,2024,Arabia Saudita,2024-03-09,50.0,True,1,34.0,25.0,0.0,0.66,0.34
LEC,46,93.37708695652172,0.9071543743692206,91.632,96.082,93.2535,4.449999999999989,2024,Arabia Saudita,2024-03-09,50.0,True,1,8.0,25.0,0.0,0.14,0.86
MAG,46,94.96582608695653,1.533279351286698,92.338,99.463,95.3165,7.125,2024,Arabia Saudita,2024-03-09,50.0,True,1,8.0,25.0,0.0,0.14,0.86
NOR,44,93.60704545454546,0.989677724254636,91.944,95.607,93.662,3.6629999999999967,2024,Arabia Saudita,2024-03-09,50.0,True,1,38.0,25.0,0.26,0.74,0.0
OCO,45,95.33486666666668,1.3319354441085849,93.481,99.439,95.4,5.957999999999998,2024,Arabia Saudita,2024-03-09,49.0,True,1,8.0,24.5,0.0,0.1428571428571428,0.8571428571428571
PER,46,93.12639130434783,0.7494548382587052,92.273,96.005,92.8315,3.7319999999999993,2024,Arabia Saudita,2024-03-09,50.0,True,1,8.0,25.0,0.0,0.14,0.86
PIA,46,93.67573913043478,0.9289437355233692,92.31,96.768,93.7045,4.457999999999998,2024,Arabia Saudita,2024-03-09,50.0,True,1,8.0,25.0,0.0,0.14,0.86
RIC,45,95.6327777777778,1.7703969751146065,93.323,103.781,95.648,10.458000000000013,2024,Arabia Saudita,2024-03-09,49.0,True,1,8.0,24.5,0.0,0.1428571428571428,0.8571428571428571
RUS,46,93.88821739130437,1.1181905206983695,92.254,97.943,93.756,5.688999999999993,2024,Arabia Saudita,2024-03-09,50.0,True,1,8.0,25.0,0.0,0.14,0.86
SAR,45,95.37286666666664,1.343124149815722,93.026,100.141,95.601,7.115000000000009,2024,Arabia Saudita,2024-03-09,49.0,True,1,8.0,24.5,0.0,0.1428571428571428,0.8571428571428571
STR,4,95.79475,0.2222991602923133,95.56,96.094,95.7625,0.5339999999999918,2024,Arabia Saudita,2024-03-09,6.0,False,0,0.0,6.0,0.0,1.0,0.0
TSU,45,95.28673333333334,1.230518375615438,93.523,99.222,95.378,5.698999999999998,2024,Arabia Saudita,2024-03-09,49.0,True,1,8.0,24.5,0.0,0.1428571428571428,0.8571428571428571
VER,46,92.92980434782608,0.6132422983006889,91.773,95.024,92.7885,3.2510000000000048,2024,Arabia Saudita,2024-03-09,50.0,True,1,8.0,25.0,0.0,0.14,0.86
ZHO,43,94.9882093023256,1.4171136587501307,92.208,98.539,95.002,6.331000000000003,2024,Arabia Saudita,2024-03-09,49.0,True,1,42.0,24.5,0.1632653061224489,0.8367346938775511,0.0
ALB,50,82.96858,0.7686741059932309,81.618,84.536,83.0,2.9180000000000064,2024,Australia,2024-03-24,57.0,True,2,7.0,19.0,0.0,0.1052631578947368,0.8947368421052632
ALO,51,82.43178431372549,1.0109057980588594,80.493,85.73,82.704,5.237000000000009,2024,Australia,2024-03-24,58.0,True,2,18.0,19.33333333333333,0.0,0.4137931034482758,0.5862068965517241
BOT,48,82.8113125,0.9730720853280476,81.422,86.453,82.893,5.031000000000006,2024,Australia,2024-03-24,57.0,True,2,9.0,19.0,0.0,0.1403508771929824,0.8596491228070176
GAS,50,83.14641999999999,1.1886568150991383,81.09,85.397,83.13,4.307000000000002,2024,Australia,2024-03-24,57.0,True,2,18.0,19.0,0.0,0.2982456140350877,0.7017543859649122
HAM,12,83.30966666666667,0.6123626871438698,82.444,84.295,83.2055,1.850999999999999,2024,Australia,2024-03-24,16.0,False,1,8.0,8.0,0.4375,0.0,0.5625
HUL,51,82.8642156862745,1.0045230174311783,81.145,85.07,82.823,3.924999999999997,2024,Australia,2024-03-24,58.0,True,2,18.0,19.33333333333333,0.0,0.3103448275862069,0.6896551724137931
LEC,50,81.49106,0.9120118467275644,79.813,83.014,81.841,3.2009999999999934,2024,Australia,2024-03-24,58.0,True,2,10.0,19.33333333333333,0.0,0.1551724137931034,0.8448275862068966
MAG,50,82.88744000000001,0.9845212689320588,81.082,85.255,83.157,4.173000000000002,2024,Australia,2024-03-24,57.0,True,2,8.0,19.0,0.0,0.1228070175438596,0.8771929824561403
NOR,50,81.55198,0.9669307319597364,79.915,83.183,81.70249999999999,3.2680000000000007,2024,Australia,2024-03-24,58.0,True,2,15.0,19.33333333333333,0.0,0.2413793103448276,0.7586206896551724
OCO,48,82.89714583333334,0.823981511607896,81.354,85.483,82.905,4.129000000000005,2024,Australia,2024-03-24,57.0,True,3,10.0,14.25,0.0,0.1578947368421052,0.8421052631578947
PER,49,81.97679591836736,0.964582875729003,80.388,84.122,81.849,3.733999999999994,2024,Australia,2024-03-24,58.0,True,2,15.0,19.33333333333333,0.0,0.2413793103448276,0.7586206896551724
PIA,49,81.79861224489797,1.0457873392872925,80.199,85.203,81.989,5.004000000000005,2024,Australia,2024-03-24,58.0,True,2,10.0,19.33333333333333,0.0,0.1551724137931034,0.8448275862068966
RIC,50,82.88982,1.011771465080438,81.239,85.131,83.018,3.891999999999996,2024,Australia,2024-03-24,57.0,True,2,6.0,19.0,0.087719298245614,0.0,0.912280701754386
RUS,49,82.37030612244898,0.9551008062870028,80.284,84.086,82.591,3.801999999999993,2024,Australia,2024-03-24,57.0,True,2,9.0,19.0,0.0,0.1403508771929824,0.8596491228070176
SAI,51,81.45833333333333,0.7752577549864892,80.031,83.006,81.489,2.9749999999999943,2024,Australia,2024-03-24,58.0,True,2,17.0,19.33333333333333,0.0,0.2758620689655172,0.7241379310344828
STR,49,82.54073469387755,0.9250085309406108,80.93,84.65,82.922,3.719999999999999,2024,Australia,2024-03-24,58.0,True,2,9.0,19.33333333333333,0.0,0.1379310344827586,0.8620689655172413
TSU,49,82.60928571428572,0.800930110350886,81.134,83.807,82.968,2.673000000000002,2024,Australia,2024-03-24,58.0,True,2,10.0,19.33333333333333,0.0,0.1551724137931034,0.8448275862068966
VER,2,83.607,0.6957930726875691,83.115,84.099,83.607,0.9840000000000088,2024,Australia,2024-03-24,4.0,False,0,0.0,4.0,0.0,1.0,0.0
ZHO,49,82.9711224489796,0.8391183277865033,81.327,84.958,83.097,3.631,2024,Australia,2024-03-24,57.0,True,2,7.0,19.0,0.1052631578947368,0.0,0.8947368421052632
ALO,46,96.91047826086955,1.102898499190622,94.726,98.943,97.2905,4.216999999999999,2024,Japao,2024-04-07,53.0,True,3,2.0,13.25,0.2452830188679245,0.3773584905660377,0.3773584905660377
BOT,46,99.27065217391304,7.555374205652535,96.608,148.991,98.0325,52.38300000000001,2024,Japao,2024-04-07,52.0,True,3,2.0,13.0,0.1153846153846153,0.0,0.8846153846153846
GAS,46,99.82421739130434,6.0152477695826105,96.642,138.362,98.827,41.72,2024,Japao,2024-04-07,52.0,True,3,2.0,13.0,0.0192307692307692,0.3076923076923077,0.6730769230769231
HAM,46,97.00691304347826,1.852732274550046,93.952,100.53,96.6115,6.578000000000003,2024,Japao,2024-04-07,53.0,True,3,2.0,13.25,0.0,0.2830188679245283,0.7169811320754716
HUL,45,97.91604444444444,1.6141445518736668,95.325,100.374,98.352,5.048999999999992,2024,Japao,2024-04-07,52.0,True,3,2.0,13.0,0.0961538461538461,0.0,0.903846153846154
LEC,48,96.91825,1.2160363148972768,95.044,99.193,96.519,4.149000000000001,2024,Japao,2024-04-07,53.0,True,2,2.0,17.666666666666668,0.0,0.490566037735849,0.5094339622641509
MAG,48,99.31275,5.083444989123701,96.654,132.996,98.415,36.34200000000001,2024,Japao,2024-04-07,52.0,True,2,2.0,17.333333333333332,0.0,0.4230769230769231,0.5769230769230769
NOR,46,96.57910869565218,0.9371971742799166,95.186,98.888,96.3575,3.701999999999998,2024,Japao,2024-04-07,53.0,True,3,2.0,13.25,0.0,0.2075471698113207,0.7924528301886793
OCO,46,99.64541304347829,6.302421596589634,96.232,140.237,98.7325,44.005,2024,Japao,2024-04-07,52.0,True,3,2.0,13.0,0.0192307692307692,0.3653846153846153,0.6153846153846154
PER,46,96.30945652173912,1.2881175706609431,93.945,98.505,96.5705,4.560000000000002,2024,Japao,2024-04-07,53.0,True,3,2.0,13.25,0.0,0.6226415094339622,0.3773584905660377
PIA,46,96.90947826086958,1.1745053188306125,94.802,99.245,97.021,4.442999999999998,2024,Japao,2024-04-07,53.0,True,3,2.0,13.25,0.0,0.2264150943396226,0.7735849056603774
RUS,46,96.93771739130436,1.6372153413381558,94.404,100.317,96.7015,5.912999999999997,2024,Japao,2024-04-07,53.0,True,3,2.0,13.25,0.0,0.320754716981132,0.6792452830188679
SAI,46,96.44147826086956,1.370300725131059,93.841,98.504,96.901,4.663000000000011,2024,Japao,2024-04-07,53.0,True,3,2.0,13.25,0.0,0.6792452830188679,0.320754716981132
SAR,44,98.727,5.543100945592031,94.9,132.603,98.13,37.703,2024,Japao,2024-04-07,52.0,True,4,2.0,10.4,0.2307692307692307,0.1346153846153846,0.6346153846153846
STR,43,97.71525581395348,1.2786741290255377,95.798,99.818,97.633,4.019999999999996,2024,Japao,2024-04-07,52.0,True,4,2.0,10.4,0.5769230769230769,0.1923076923076923,0.2307692307692307
TSU,45,97.91577777777778,1.0358520184082345,96.342,100.096,97.498,3.754000000000005,2024,Japao,2024-04-07,52.0,True,3,2.0,13.0,0.1153846153846153,0.0192307692307692,0.8653846153846154
VER,46,96.02823913043478,1.1820288243295496,93.706,97.91,96.393,4.2039999999999935,2024,Japao,2024-04-07,53.0,True,3,2.0,13.25,0.0,0.6415094339622641,0.3584905660377358
ZHO,6,103.96083333333333,12.475947986692905,97.16,129.289,99.794,32.12899999999999,2024,Japao,2024-04-07,12.0,False,3,2.0,3.0,0.5,0.0833333333333333,0.4166666666666667
ALB,42,102.15371428571429,0.8404303568226097,100.79,103.991,101.7655,3.2009999999999934,2024,China,2024-04-21,56.0,True,2,10.0,18.666666666666668,0.0,0.4107142857142857,0.5892857142857143
ALO,40,100.771225,1.2931332746571973,97.81,103.817,100.6655,6.006999999999991,2024,China,2024-04-21,56.0,True,3,12.0,14.0,0.3571428571428571,0.4285714285714285,0.2142857142857142
BOT,16,102.586125,0.5545973764813533,101.276,103.45,102.577,2.1740000000000066,2024,China,2024-04-21,20.0,False,1,10.0,10.0,0.0,0.45,0.55
GAS,40,101.526425,1.2578849950998816,99.198,103.871,101.4475,4.673000000000002,2024,China,2024-04-21,56.0,True,3,12.0,14.0,0.0,0.5178571428571429,0.4821428571428571
HAM,42,101.88823809523808,0.9415386423821068,100.835,104.135,101.4965,3.300000000000012,2024,China,2024-04-21,56.0,True,2,10.0,18.666666666666668,0.1607142857142857,0.2142857142857142,0.625
HUL,42,101.8542619047619,0.7853165606712751,100.815,104.061,101.6355,3.2460000000000093,2024,China,2024-04-21,56.0,True,2,9.0,18.666666666666668,0.0,0.1428571428571428,0.8571428571428571
LEC,44,100.97915909090908,1.100913826405701,99.384,102.969,100.5105,3.5849999999999937,2024,China,2024-04-21,56.0,True,1,22.0,28.0,0.0,0.375,0.625
MAG,42,102.5787380952381,1.1628404260955754,101.077,104.59,102.5445,3.513000000000005,2024,China,2024-04-21,56.0,True,2,18.0,18.666666666666668,0.0,0.5178571428571429,0.4821428571428571
NOR,44,100.6460909090909,1.1708645547187846,98.751,102.658,100.2505,3.906999999999997,2024,China,2024-04-21,56.0,True,1,23.0,28.0,0.0,0.3928571428571428,0.6071428571428571
OCO,42,101.94035714285714,0.7520206867104289,100.937,104.045,101.6515,3.108000000000004,2024,China,2024-04-21,56.0,True,2,10.0,18.666666666666668,0.0,0.1607142857142857,0.8392857142857143
PER,42,100.4384761904762,0.8530621524863629,99.388,102.266,100.0955,2.878,2024,China,2024-04-21,56.0,True,2,14.0,18.666666666666668,0.0,0.2321428571428571,0.7678571428571429
PIA,42,101.6395238095238,0.8318621261845373,99.739,103.456,101.4835,3.716999999999999,2024,China,2024-04-21,56.0,True,2,17.0,18.666666666666668,0.0,0.4285714285714285,0.5714285714285714
RIC,18,102.90077777777778,0.9756277349092618,100.994,104.075,103.212,3.081000000000003,2024,China,2024-04-21,33.0,False,1,15.0,16.5,0.0,1.0,0.0
RUS,42,101.18954761904764,0.9228166639360696,100.112,103.985,100.7825,3.8730000000000047,2024,China,2024-04-21,56.0,True,2,12.0,18.666666666666668,0.0,0.4107142857142857,0.5892857142857143
SAI,42,101.203,1.1238366125497554,99.764,103.299,100.609,3.535000000000011,2024,China,2024-04-21,56.0,True,1,18.0,28.0,0.0,0.3035714285714285,0.6964285714285714
SAR,42,102.6409761904762,0.822717314699948,101.0,104.226,102.4355,3.225999999999999,2024,China,2024-04-21,56.0,True,2,13.0,18.666666666666668,0.2142857142857142,0.2142857142857142,0.5714285714285714
STR,40,101.364825,1.0859405444248111,99.444,103.277,101.471,3.8329999999999984,2024,China,2024-04-21,56.0,True,4,10.0,11.2,0.1607142857142857,0.375,0.4642857142857143
TSU,17,102.91647058823528,0.6648637188972507,101.593,103.951,103.095,2.35799999999999,2024,China,2024-04-21,27.0,False,2,9.0,9.0,0.2962962962962963,0.5555555555555556,0.1481481481481481
VER,43,99.77874418604652,0.873504275155767,98.406,101.424,99.591,3.0180000000000007,2024,China,2024-04-21,56.0,True,2,14.0,18.666666666666668,0.0,0.2321428571428571,0.7678571428571429
ZHO,40,101.7766,1.4844749879144494,98.633,104.398,101.7435,5.765000000000001,2024,China,2024-04-21,56.0,True,3,9.0,14.0,0.2857142857142857,0.1428571428571428,0.5714285714285714
ALB,45,93.43868888888888,0.8612104278340426,90.849,95.038,93.584,4.188999999999993,2024,Miami,2024-05-05,57.0,True,2,11.0,19.0,0.0701754385964912,0.175438596491228,0.7543859649122807
ALO,49,93.3711836734694,1.0548155777486552,91.727,95.579,93.447,3.8519999999999897,2024,Miami,2024-05-05,57.0,True,1,23.0,28.5,0.0,0.6140350877192983,0.3859649122807017
BOT,47,93.46512765957446,0.7698529678090418,92.098,95.803,93.4,3.7049999999999983,2024,Miami,2024-05-05,57.0,True,2,12.0,19.0,0.1929824561403508,0.4912280701754385,0.3157894736842105
GAS,47,93.32810638297872,0.750559421337437,92.055,94.743,93.174,2.687999999999988,2024,Miami,2024-05-05,57.0,True,1,13.0,28.5,0.0,0.2105263157894736,0.7894736842105263
HAM,48,92.74439583333331,1.1700800798123931,91.233,94.966,92.691,3.73299999999999,2024,Miami,2024-05-05,57.0,True,1,27.0,28.5,0.0,0.543859649122807,0.4561403508771929
HUL,47,93.23965957446808,0.9047204054435342,91.941,95.543,93.115,3.602000000000004,2024,Miami,2024-05-05,57.0,True,2,13.0,19.0,0.0,0.7192982456140351,0.2807017543859649
LEC,48,92.24479166666669,0.809212723744185,91.084,93.809,91.9965,2.7249999999999943,2024,Miami,2024-05-05,57.0,True,1,20.0,28.5,0.0,0.3333333333333333,0.6666666666666666
MAG,49,93.39326530612244,1.1582395005551658,91.774,96.868,93.134,5.093999999999994,2024,Miami,2024-05-05,57.0,True,3,23.0,14.25,0.0,0.6140350877192983,0.3859649122807017
NOR,50,92.12984,1.0324733798021202,90.98,94.199,91.7785,3.218999999999994,2024,Miami,2024-05-05,57.0,True,1,30.0,28.5,0.0,0.5087719298245614,0.4912280701754385
OCO,49,93.33940816326532,0.9211718514652804,92.037,95.438,93.348,3.400999999999996,2024,Miami,2024-05-05,57.0,True,1,23.0,28.5,0.0,0.3859649122807017,0.6140350877192983
PER,47,92.42097872340426,0.9059070038019716,90.855,93.971,92.386,3.116,2024,Miami,2024-05-05,57.0,True,2,18.0,19.0,0.0,0.8070175438596491,0.1929824561403508
PIA,47,92.47159574468084,0.789190054245892,90.634,93.862,92.656,3.2279999999999944,2024,Miami,2024-05-05,57.0,True,2,28.0,19.0,0.0,0.7719298245614035,0.2280701754385964
RIC,49,93.67683673469388,0.9212905429102072,92.122,95.732,93.717,3.61,2024,Miami,2024-05-05,57.0,True,1,29.0,28.5,0.0,0.5087719298245614,0.4912280701754385
RUS,47,93.109,0.8880898896924269,91.921,94.805,92.762,2.8840000000000003,2024,Miami,2024-05-05,57.0,True,1,25.0,28.5,0.0,0.4210526315789473,0.5789473684210527
SAI,49,92.32365306122448,0.8546281733162493,90.928,93.605,92.455,2.6770000000000067,2024,Miami,2024-05-05,57.0,True,1,28.0,28.5,0.0,0.4736842105263157,0.5263157894736842
SAR,22,94.05336363636364,0.4872398006901995,93.452,95.367,93.819,1.9150000000000065,2024,Miami,2024-05-05,28.0,False,1,12.0,14.0,0.0,0.3928571428571428,0.6071428571428571
STR,47,93.25489361702128,0.8376436212750147,91.588,94.526,93.473,2.9380000000000024,2024,Miami,2024-05-05,57.0,True,2,12.0,19.0,0.0,0.7017543859649122,0.2982456140350877
TSU,49,93.05942857142858,1.0690491296786542,91.682,95.267,93.109,3.5849999999999937,2024,Miami,2024-05-05,57.0,True,1,29.0,28.5,0.0,0.4912280701754385,0.5087719298245614
VER,49,92.19795918367346,0.762688254334188,91.261,93.504,92.227,2.243000000000009,2024,Miami,2024-05-05,57.0,True,1,24.0,28.5,0.0,0.4035087719298245,0.5964912280701754
ZHO,49,93.60577551020408,0.8358168475934631,91.991,96.265,93.664,4.274000000000001,2024,Miami,2024-05-05,57.0,True,1,29.0,28.5,0.5087719298245614,0.4912280701754385,0.0
ALB,42,82.07811904761904,0.7598258851381023,81.274,85.644,81.828,4.3700000000000045,2024,Emilia Romanha,2024-05-19,51.0,False,4,9.0,10.2,0.0,0.9803921568627452,0.0196078431372549
ALO,55,82.2892,1.0890052103402217,79.004,84.389,82.686,5.384999999999991,2024,Emilia Romanha,2024-05-19,62.0,True,3,8.0,15.5,0.1612903225806451,0.3064516129032258,0.532258064516129
BOT,59,82.9867966101695,0.9932597462077036,81.455,86.165,82.718,4.710000000000008,2024,Emilia Romanha,2024-05-19,62.0,True,1,9.0,31.0,0.0,0.1290322580645161,0.8709677419354839
GAS,57,82.43364912280701,0.6758153406713397,81.371,84.01,82.391,2.63900000000001,2024,Emilia Romanha,2024-05-19,62.0,True,2,9.0,20.666666666666668,0.1290322580645161,0.5161290322580645,0.3548387096774194
HAM,60,81.39373333333333,0.878600367430907,80.331,86.346,81.356,6.015000000000001,2024,Emilia Romanha,2024-05-19,63.0,True,1,28.0,31.5,0.0,0.4285714285714285,0.5714285714285714
HUL,59,82.5668813559322,0.5550125529722262,81.7,84.017,82.433,2.316999999999993,2024,Emilia Romanha,2024-05-19,62.0,True,1,14.0,31.0,0.0,0.2096774193548387,0.7903225806451613
LEC,60,80.95931666666667,0.505098597243983,79.935,82.018,80.92699999999999,2.0829999999999984,2024,Emilia Romanha,2024-05-19,63.0,True,1,26.0,31.5,0.0,0.3968253968253968,0.6031746031746031
MAG,59,82.47669491525424,0.8694888759026996,81.009,84.273,82.761,3.263999999999996,2024,Emilia Romanha,2024-05-19,62.0,True,1,38.0,31.0,0.0,0.5967741935483871,0.4032258064516129
NOR,60,80.85688333333334,0.4756371317227603,79.994,81.883,80.8095,1.888999999999996,2024,Emilia Romanha,2024-05-19,63.0,True,1,23.0,31.5,0.0,0.3492063492063492,0.6507936507936508
OCO,59,82.8102372881356,0.7413344523963238,81.304,85.675,82.756,4.370999999999995,2024,Emilia Romanha,2024-05-19,62.0,True,1,26.0,31.0,0.0,0.4032258064516129,0.5967741935483871
PER,60,81.66471666666666,1.2454309048279455,79.686,86.8,81.9265,7.11399999999999,2024,Emilia Romanha,2024-05-19,63.0,True,1,38.0,31.5,0.0,0.4126984126984127,0.5873015873015873
PIA,60,81.06956666666666,0.5221425017084819,79.907,82.212,80.9725,2.305000000000007,2024,Emilia Romanha,2024-05-19,63.0,True,1,24.0,31.5,0.0,0.365079365079365,0.6349206349206349
RIC,59,82.5711186440678,0.748550647510099,81.569,85.609,82.282,4.039999999999992,2024,Emilia Romanha,2024-05-19,62.0,True,1,12.0,31.0,0.0,0.1774193548387097,0.8225806451612904
RUS,58,81.12074137931035,0.7312384966339375,78.589,82.215,81.1865,3.6260000000000048,2024,Emilia Romanha,2024-05-19,63.0,True,2,22.0,21.0,0.0,0.5079365079365079,0.492063492063492
SAI,60,81.19916666666667,0.5008845452632891,80.22,82.173,81.131,1.953000000000003,2024,Emilia Romanha,2024-05-19,63.0,True,1,28.0,31.5,0.0,0.4285714285714285,0.5714285714285714
SAR,59,82.8271186440678,0.8955227925004366,81.229,85.354,82.987,4.125,2024,Emilia Romanha,2024-05-19,62.0,True,1,32.0,31.0,0.0,0.5,0.5
STR,60,82.06009999999999,0.9131673264531954,80.57,83.921,82.38149999999999,3.3510000000000133,2024,Emilia Romanha,2024-05-19,63.0,True,1,38.0,31.5,0.0,0.5873015873015873,0.4126984126984127
TSU,59,82.44898305084746,0.7137383730926997,80.936,85.932,82.288,4.995999999999995,2024,Emilia Romanha,2024-05-19,62.0,True,1,13.0,31.0,0.0,0.1935483870967742,0.8064516129032258
VER,60,80.87595,0.3538633953128902,80.366,81.988,80.781,1.622,2024,Emilia Romanha,2024-05-19,63.0,True,1,25.0,31.5,0.0,0.3809523809523809,0.6190476190476191
ZHO,59,82.75942372881356,0.7993014019450853,81.016,84.342,82.942,3.3259999999999934,2024,Emilia Romanha,2024-05-19,62.0,True,1,34.0,31.0,0.0,0.4677419354838709,0.532258064516129
ALB,75,80.16712,1.736434105955165,77.06,87.834,80.222,10.774,2024,Monaco,2024-05-26,77.0,True,1,2.0,38.5,0.0,0.0129870129870129,0.987012987012987
ALO,74,80.56287837837839,1.7626152887792752,77.939,89.188,80.639,11.24900000000001,2024,Monaco,2024-05-26,76.0,True,1,2.0,38.0,0.0,0.986842105263158,0.0131578947368421
BOT,72,80.33368055555555,2.0263697007514714,76.561,89.743,80.49350000000001,13.181999999999988,2024,Monaco,2024-05-26,76.0,True,2,2.0,25.33333333333333,0.0,0.1842105263157894,0.8157894736842105
GAS,75,80.24642666666666,1.7689709191484226,75.625,88.269,80.229,12.644000000000004,2024,Monaco,2024-05-26,77.0,True,1,2.0,38.5,0.0,0.987012987012987,0.0129870129870129
HAM,74,78.3639864864865,2.529302624625628,74.165,87.058,78.51,12.893,2024,Monaco,2024-05-26,78.0,True,2,2.0,26.0,0.0,0.6410256410256411,0.358974358974359
LEC,76,78.43903947368422,1.6985235740944054,75.162,84.624,78.5,9.461999999999987,2024,Monaco,2024-05-26,78.0,True,1,2.0,39.0,0.0,0.0128205128205128,0.9871794871794872
NOR,76,78.53284210526316,1.6915917793812252,75.742,85.283,78.3995,9.540999999999997,2024,Monaco,2024-05-26,78.0,True,1,2.0,39.0,0.0,0.0128205128205128,0.9871794871794872
